Name,URL,Category,Description,Comment/Reason,Language,Target OS,Author,last_commit,Commits,Branch,Packages,Releases,Watch,Star,Fork,Tags,Has Readme,Readme,Repo Name
One-off scripts,https://github.com/bluscreenofjeff/Scripts.git,,,,"[""Shell"",""Python"",""HTML""]",,bluscreenofjeff,"September 4, 2017",,1,0,0,3,35,20,"pentesting, red-team, mod-rewrite",Yes,,Scripts
Automating those tasks which can or should be automated,https://github.com/bneg/RedTeam-Automation.git,,,,"[""HCL"",""Shell""]",,bneg,,,1,0,0,7,45,12,,Yes,,RedTeam-Automation
Potentially dangerous files,https://github.com/Bo0oM/fuzz.txt.git,,,,[],,Bo0oM,"January 10, 2020",,1,0,0,71,1.2k,187,"list, web, vulnerability, files, fuzz, dirbuster",Yes,,fuzz.txt
,https://github.com/bohops/GhostBuild,,,,,,,,,,,,,,,,,,
,https://github.com/bohops/SharpRDPHijack,,,,,,,,,,,,,,,,,,
,https://github.com/bohops/WSMan-WinRM,,,,,,,,,,,,,,,,,,
Pazuzu: Reflective DLL to run binaries from memory,https://github.com/BorjaMerino/Pazuzu.git,,,,"[""Python"",""C++""]",,BorjaMerino,,,1,0,0,15,159,59,,Yes,,Pazuzu
,https://github.com/brainfuckSec/kalitorify,,,,,,,,,,,,,,,,,,
,https://github.com/brannondorsey/wifi-cracking.git,,,,,,,,,,,,,,,,,,
,https://github.com/brav0hax/smbexec.git,,,,"[""Ruby"",""Shell"",""Other""]",,brav0hax,"June 22, 2015",,2,0,6,30,178,64,,No,,smbexec
,https://github.com/breenmachine/httpscreenshot.git,,,,"[""Python"",""CSS"",""Shell"",""JavaScript""]",,breenmachine,,,1,0,0,36,419,153,,Yes,,httpscreenshot
New version of RottenPotato as a C++ DLL and standalone C++ binary - no need for meterpreter or other tools.,https://github.com/breenmachine/RottenPotatoNG.git,,,,"[""C++"",""C""]",,breenmachine,"December 29, 2017",,1,0,0,22,389,116,,Yes,,RottenPotatoNG
,https://github.com/bt3gl/Gray-Hacker-Resources,,,,,,,,,,,,,,,,,,
A tool for embedding XXE/XML exploits into different filetypes,https://github.com/BuffaloWill/oxml_xxe.git,,,,"[""Ruby"",""HTML"",""JavaScript""]",,BuffaloWill,"October 31, 2017",,3,0,0,30,654,167,,Yes,,oxml_xxe
,https://github.com/bugcrowd/HUNT,,,,,,,,,,,,,,,,,,
"""PRinter Exploitation Toolkit"" LAN automation tool",https://github.com/BusesCanFly/PRETty.git,,,,"[""Python""]",,BusesCanFly,"October 7, 2019",,1,0,0,5,178,42,,Yes,,PRETty
,https://github.com/bwrsandman/Bless,,,,,,,,,,,,,,,,,,
A swiss army knife for pentesting networks,https://github.com/byt3bl33d3r/CrackMapExec.git,,,,"[""Python"",""PowerShell""]",,byt3bl33d3r,"February 4, 2020",,4,0,20,270,3.3k,852,"python, active-directory, pentesting, windows, powershell, networks",Yes,,CrackMapExec
Automate getting Domain Admin using Empire,https://github.com/byt3bl33d3r/DeathStar.git,,,,"[""Python""]",,byt3bl33d3r,"September 3, 2019",,1,0,0,72,1k,263,"active-directory, security, pentesting, python",Yes,,DeathStar
A PoC backdoor that uses Gmail as a C&C server,https://github.com/byt3bl33d3r/gcat.git,,,,"[""Python""]",,byt3bl33d3r,"November 16, 2018",,1,0,2,137,1.1k,403,,Yes,,gcat
Framework for Man-In-The-Middle attacks,https://github.com/byt3bl33d3r/MITMf.git,,,,"[""Python"",""JavaScript"",""Other""]",,byt3bl33d3r,"August 28, 2018",,2,0,10,300,2.9k,921,"mitm, man-in-the-middle, python, framework",Yes,,MITMf
Modified version of the passing-the-hash tool collection made to work straight out of the box,https://github.com/byt3bl33d3r/pth-toolkit.git,,,,"[""Python"",""Other""]",,byt3bl33d3r,,,2,0,0,36,340,104,,Yes,,pth-toolkit
"Automate creating resilient, disposable, secure and agile infrastructure for Red Teams",https://github.com/byt3bl33d3r/Red-Baron.git,,,,"[""HCL"",""Shell""]",,byt3bl33d3r,,,1,0,0,20,216,161,"infrastructure, infrastructure-as-code, security-tools, red-teams, terraform, terraform-modules, security",Yes,,Red-Baron
"An asynchronous, collaborative post-exploitation agent powered by Python and .NET's DLR",https://github.com/byt3bl33d3r/SILENTTRINITY.git,,,,"[""Boo"",""Python"",""XSLT"",""Other""]",,byt3bl33d3r,"February 4, 2020",,3,0,0,78,1.2k,239,"security-tools, c-sharp, dotnet, ironpython, python3, red-teams, post-exploitation, boolang, dotnet-script, dotnet-dlr",Yes,,SILENTTRINITY
"Scripts to make password spraying attacks against Lync/S4B & OWA a lot quicker, less painful and more efficient",https://github.com/byt3bl33d3r/SprayingToolkit.git,,,,"[""Python""]",,byt3bl33d3r,,,1,0,0,24,525,103,"python3, red-teams, security, owa, lync, skype-for-business, password-spray",Yes,,SprayingToolkit
"Web Inventory tool, takes screenshots of webpages using Pyppeteer (headless Chrome/Chromium) and provides some extra bells & whistles to make life easier.",https://github.com/byt3bl33d3r/WitnessMe.git,,,,"[""Python""]",,byt3bl33d3r,"December 2, 2019",,1,0,0,6,214,30,,Yes,,WitnessMe
,https://github.com/caesar0301/awesome-pcaptools,,,,,,,,,,,,,,,,,,
In-depth Attack Surface Mapping and Asset Discovery,https://github.com/caffix/amass.git,,,,"[""Go""]",,caffix,"February 17, 2020",,1,0,18,55,1.6k,189,"go, dns, subdomain, enumeration, recon, maltego, owasp",Yes,,amass
Minimal AXIS2 webshell,https://github.com/CaledoniaProject/AxisInvoker.git,,,,"[""Java"",""Shell""]",,CaledoniaProject,,,1,0,0,3,21,7,,Yes,,AxisInvoker
Repo for ADACLScan.ps1 - Your number one script for ACL's in Active Directory,https://github.com/canix1/ADACLScanner.git,,,,"[""PowerShell""]",,canix1,,,4,0,0,37,334,70,,Yes,,ADACLScanner
,https://github.com/carlospolop/privilege-escalation-awesome-scripts-suite,,,,,,,,,,,,,,,,,,
"Inception is a physical memory manipulation and hacking tool exploiting PCI-based DMA. The tool can attack over FireWire, Thunderbolt, ExpressCard, PC Card and any other PCI/PCIe interfaces.",https://github.com/carmaa/inception.git,,,,"[""Python"",""Assembly""]",,carmaa,"August 18, 2018",,1,0,26,120,1.4k,179,,Yes,,inception
"A curated list of awesome Hacking tutorials, tools and resources",https://github.com/carpedm20/awesome-hacking.git,,,,[],,carpedm20,"April 6, 2019",,1,0,0,469,5.7k,1k,"awesome, hacking",Yes,,awesome-hacking
,https://github.com/CCob/SharpBlock,,,,,,,,,,,,,,,,,,
RSA SecurID-compatible software token for Linux/UNIX systems,https://github.com/cernekee/stoken.git,,,,"[""C"",""M4"",""Roff"",""Java"",""Shell"",""Makefile"",""Perl""]",,cernekee,"September 12, 2018",,3,0,10,24,245,60,,Yes,,stoken
,https://github.com/cfalta/PowerShellArmoury,,,,,,,,,,,,,,,,,,
Some of my exploits.,https://github.com/cfreal/exploits.git,,,,"[""PHP"",""Python""]",,cfreal,"June 27, 2019",,1,0,0,13,496,123,,Yes,,exploits
Inject C# code into a running process,https://github.com/ChadSki/SharpNeedle.git,,,,"[""C++"",""C#"",""C""]",,ChadSki,"July 18, 2018",,1,0,0,26,267,60,"injection, dllmain, remote-thread, dotnet, dll",No,,SharpNeedle
Active Directory enumeration from non-domain system.,https://github.com/chango77747/AdEnumerator.git,,,,"[""PowerShell""]",,chango77747,"December 15, 2016",,1,0,0,5,97,29,,No,,AdEnumerator
,https://github.com/chenjj/espoofer,,,,,,,,,,,,,,,,,,
SAP Gateway RCE exploits,https://github.com/chipik/SAP_GW_RCE_exploit.git,,,,"[""Python""]",,chipik,,,1,0,0,5,71,23,,Yes,,SAP_GW_RCE_exploit
"Aircrack, Airodump, Aireplay, MDK3 and Reaver GUI Application for Android",https://github.com/chrisk44/Hijacker.git,,,,"[""Java"",""C++"",""CMake""]",,chrisk44,,,1,0,6,126,1.6k,321,"android, aircrack, airodump-ng, monitor-mode, wireless, reaver, wpa, crack",Yes,,Hijacker
,https://github.com/chrislee35/passivedns-client,,,,,,,,,,,,,,,,,,
"Simple C# for checking for the existence of credential files related to AWS, Microsoft Azure, and Google Compute.",https://github.com/chrismaddalena/SharpCloud.git,,,,"[""C#""]",,chrismaddalena,,,1,0,0,7,103,17,,Yes,,SharpCloud
,https://github.com/christophetd/spoofing-office-macro,,,,,,,,,,,,,,,,,,
,https://github.com/ChrisTruncer/EyeWitness,,,,,,,,,,,,,,,,,,
,https://github.com/ChrisTruncer/Just-Metadata,,,,,,,,,,,,,,,,,,
Scripts that are useful for me on pen tests,https://github.com/ChrisTruncer/PenTestScripts.git,,,,"[""Python"",""PowerShell"",""Ruby""]",,ChrisTruncer,"January 7, 2020",,1,0,0,36,412,134,,Yes,,PenTestScripts
,https://github.com/ChrisTruncer/WMIOps,,,,,,,,,,,,,,,,,,
,https://github.com/chryzsh/awesome-bloodhound,,,,,,,,,,,,,,,,,,
List of Awesome Windows Security Resources,https://github.com/chryzsh/awesome-windows-security.git,,,,[],,chryzsh,,,1,0,0,15,165,36,"active-directory, windows, windows-security, hacking",Yes,,awesome-windows-security
OSINT scanning tool which discovers and maps directories found in javascript files hosted on a website.,https://github.com/Cillian-Collins/dirscraper.git,,,,"[""Python""]",,Cillian-Collins,"February 24, 2019",,1,0,0,7,173,22,,Yes,,dirscraper
,https://github.com/ciphey/ciphey,,,,,,,,,,,,,,,,,,
,https://github.com/Cisco-Talos/pyrebox,,,,,,,,,,,,,,,,,,
"Lynis - Security auditing tool for Linux, macOS, and UNIX-based systems. Assists with compliance testing (HIPAA/ISO27001/PCI DSS) and system hardening. Agentless, and installation optional.",https://github.com/CISOfy/lynis.git,,,,"[""Shell"",""Other""]",,CISOfy,"February 15, 2020",,1,0,48,298,6.6k,838,"shell, linux, pci-dss, compliance, security-audit, security-hardening, security-scanner, security-vulnerability, hipaa, unix, vulnerability-detection, vulnerability-scanners, vulnerability-assessment, devops, devops-tools, system-hardening, hardening, auditing, gdpr, security-tools",Yes,,lynis
Vagrant & Packer scripts to build a lab environment complete with security tooling and logging best practices,https://github.com/clong/DetectionLab.git,,,,"[""HTML"",""PowerShell"",""Shell"",""Ruby"",""Other""]",,clong,"February 17, 2020",,68,0,5,115,1.8k,370,"vagrant, vagrantfile, packer, information-security, lab-environment, dfir",Yes,,DetectionLab
A Burp Suite Extension to pull Employee Names from Google and Bing LinkedIn Search Results,https://github.com/clr2of8/GatherContacts.git,,,,"[""Java""]",,clr2of8,,,1,0,0,4,104,29,,Yes,,GatherContacts
Lovely console emulator package for Windows,https://github.com/cmderdev/cmder.git,,,,"[""C++"",""PowerShell"",""C"",""Batchfile""]",,cmderdev,"January 9, 2020",,2,0,27,602,20.3k,1.5k,"cmder, powershell, c-plus-plus, portable, conemu, color-scheme, mintty, ssh-agent",Yes,,cmder
,https://github.com/cn0xroot/RFSec-ToolKit,,,,,,,,,,,,,,,,,,
JavaScript Reversed TCP Meterpreter Stager,https://github.com/Cn33liz/JSMeter.git,,,,"[""JavaScript""]",,Cn33liz,,,1,0,0,7,124,32,,Yes,,JSMeter
PowerShell Runspace Post Exploitation Toolkit,https://github.com/Cn33liz/p0wnedShell.git,,,,"[""C#"",""Smalltalk""]",,Cn33liz,,,1,0,0,95,1.3k,320,,Yes,,p0wnedShell
"A JavaScript and VBScript Based Empire Launcher, which runs within their own embedded PowerShell Host.",https://github.com/Cn33liz/StarFighters.git,,,,"[""Visual Basic .NET"",""JavaScript""]",,Cn33liz,"June 6, 2017",,1,0,0,23,268,53,,Yes,,StarFighters
Red team & penetration testing tools to exploit the capabilities of Intel AMT,https://github.com/Coalfire-Research/DeathMetal.git,,,,"[""Python""]",,Coalfire-Research,"April 9, 2019",,1,0,0,15,222,26,,Yes,,DeathMetal
A collection of curated Java Deserialization Exploits,https://github.com/Coalfire-Research/java-deserialization-exploits.git,,,,"[""Python""]",,Coalfire-Research,"May 22, 2018",,1,0,0,43,469,183,"java, exploits, deserialization-rce, cve",Yes,,java-deserialization-exploits
,https://github.com/Coalfire-Research/Red-Baron,,,,,,,,,,,,,,,,,,
Covenant is a collaborative .NET C2 framework for red teamers.,https://github.com/cobbr/Covenant.git,,,,"[""C#"",""JavaScript"",""HTML"",""CSS""]",,cobbr,"November 6, 2019",,2,0,9,59,1.2k,204,"covenant, dotnet, dotnet-core, c2, red-team",Yes,,Covenant
"Elite is the client-side component of the Covenant project. Covenant is a .NET command and control framework that aims to highlight the attack surface of .NET, make the use of offensive .NET tradecraft easier, and serve as a collaborative command and control platform for red teamers.",https://github.com/cobbr/Elite.git,,,,"[""C#""]",,cobbr,,,2,0,0,7,95,16,,Yes,,Elite
InsecurePowerShell is PowerShell with some security features removed.,https://github.com/cobbr/InsecurePowerShell.git,,,,"[""C#"",""PowerShell"",""C++"",""Roff"",""CMake"",""XSLT""]",,cobbr,"December 18, 2017",,4,0,0,4,49,2.9k,,Yes,,InsecurePowerShell
PSAmsi is a tool for auditing and defeating AMSI signatures.,https://github.com/cobbr/PSAmsi.git,,,,"[""PowerShell""]",,cobbr,,,2,0,0,17,233,41,,Yes,,PSAmsi
SharpGen is a .NET Core console application that utilizes the Rosyln C# compiler to quickly cross-compile .NET Framework console applications or libraries.,https://github.com/cobbr/SharpGen.git,,,,"[""C#"",""Other""]",,cobbr,"January 20, 2019",,1,0,0,11,161,34,,Yes,,SharpGen
SharpSploit is a .NET post-exploitation library written in C#,https://github.com/cobbr/SharpSploit.git,,,,"[""C#""]",,cobbr,"December 27, 2019",,4,0,6,59,803,138,,Yes,,SharpSploit
Lateral Movement technique using DCOM and HTA,https://github.com/codewhitesec/LethalHTA.git,,,,"[""C#"",""Other""]",,codewhitesec,"July 6, 2018",,1,0,0,9,154,29,,Yes,,LethalHTA
,https://github.com/codingo/NoSQLMap,,,,,,,,,,,,,,,,,,
,https://github.com/codingo/VHostScan,,,,,,,,,,,,,,,,,,
IBM/Lotus Domino exploitation,https://github.com/coldfusion39/domi-owned.git,,,,"[""Python""]",,coldfusion39,"April 3, 2017",,2,0,0,4,78,29,,Yes,,domi-owned
OPCDE Cybersecurity Conference Materials,https://github.com/comaeio/OPCDE.git,,,,"[""C++"",""Makefile"",""C""]",,comaeio,,,1,0,0,61,471,124,"cybersecurity, incident-response, vulnerability, information-security",Yes,,OPCDE
Automated All-in-One OS command injection and exploitation tool.,https://github.com/commixproject/commix.git,,,,"[""Python""]",,commixproject,"February 14, 2020",,1,0,32,148,2.2k,519,"python, command-injection, detection, exploitation, pentesting, vulnerability-scanner",Yes,,commix
Collection of the cheat sheets useful for pentesting,https://github.com/coreb1t/awesome-pentest-cheat-sheets.git,,,,[],,coreb1t,"February 13, 2020",,1,0,0,143,1.8k,479,"cheatsheet, security-cheat-sheets, pentest-cheat-sheets, security, pentest, awesome, penetration-testing",Yes,,awesome-pentest-cheat-sheets
,https://github.com/CoreSecurity/impacket,,,,,,,,,,,,,,,,,,
A python2 script for sweeping a network to find windows systems compromised with the DOUBLEPULSAR implant.,https://github.com/countercept/doublepulsar-detection-script.git,,,,"[""Python""]",,countercept,"April 27, 2017",,1,0,0,95,946,328,"security-scanner, security-tools",Yes,,doublepulsar-detection-script
,https://github.com/countercept/python-exe-unpacker,,,,,,,,,,,,,,,,,,
"Tunnel arbitrary traffic through an innocuous WebSocket. Clients can 'see' each other, resulting in a stealth WebSocket VPN.",https://github.com/covertcodes/multitun.git,,,,"[""Python"",""HTML""]",,covertcodes,,,1,0,0,14,293,27,,Yes,,multitun
Cowrie SSH/Telnet Honeypot http://cowrie.readthedocs.io,https://github.com/cowrie/cowrie.git,,,,"[""Python"",""Other""]",,cowrie,"February 10, 2020",,3,0,15,145,3k,569,"cowrie, honeypot, ssh, telnet, security, kippo, cowrie-ssh, telnet-honeypot, sftp, scp, attacker, threat-analysis, threat-sharing, threatintel",No,,cowrie
,https://github.com/crackpkcs12/crackpkcs12,,,,,,,,,,,,,,,,,,
creaktive/tsh: Tiny SHell,https://github.com/creaktive/tsh,,TinyShell - An open-source UNIX backdoor,,,,,,,,,,,,,,,,
Script used to generate and encode a PowerShell based Metasploit payloads.,https://github.com/CroweCybersecurity/ps1encode.git,,,,"[""Ruby""]",,CroweCybersecurity,"September 16, 2016",,2,0,0,19,206,79,,Yes,,ps1encode
Ultimate Network Stealther that makes Linux a Ghost In The Net and protects from MITM/DOS/scan,https://github.com/cryptolok/GhostInTheNet.git,,,,"[""Shell""]",,cryptolok,,,1,0,0,25,302,73,,Yes,,GhostInTheNet
,https://github.com/c-sto/recursebuster,,,,,,,,,,,,,,,,,,
,https://github.com/Cugu/awesome-forensics,,,,,,,,,,,,,,,,,,
SSRF (Server Side Request Forgery) testing resources,https://github.com/cujanovic/SSRF-Testing.git,,,,"[""Python"",""PHP""]",,cujanovic,,,1,0,0,54,1.2k,286,"ssrf, pentest, pentest-tool, pentesting, server-side-request-forgery",Yes,,SSRF-Testing
A PowerShell based utility for the creation of malicious Office macro documents.,https://github.com/curi0usJack/luckystrike.git,,,,"[""PowerShell""]",,curi0usJack,"August 17, 2017",,3,0,0,76,872,206,,Yes,,luckystrike
,https://github.com/curtbraz/Phishing-API,,,,,,,,,,,,,,,,,,
,https://github.com/Cyb3rWard0g/ThreatHunter-Playbook,,,,,,,,,,,,,,,,,,
Zero-Day Code Injection and Persistence Technique,https://github.com/Cybellum/DoubleAgent.git,,,,"[""C"",""Objective-C""]",,Cybellum,"March 28, 2017",,2,0,0,100,984,378,,Yes,,DoubleAgent
A script for advanced discovery of Privileged Accounts - includes Shadow Admins,https://github.com/cyberark/ACLight.git,,,,"[""PowerShell"",""Batchfile""]",,cyberark,"September 9, 2019",,1,0,0,59,405,102,"powershell, acl, active-directory, account-management, shadow-admin",Yes,,ACLight
Detect and abuse risky SPNs,https://github.com/cyberark/RiskySPN.git,,,,"[""PowerShell""]",,cyberark,"June 15, 2017",,1,0,0,36,171,54,,Yes,,RiskySPN
,https://github.com/Cybereason/siofra.git,,,,"[""Assembly""]",,Cybereason,,,1,0,0,19,206,51,,No,,siofra
APT & CyberCriminal Campaign Collection,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections.git,,,,"[""YARA"",""JavaScript"",""Rich Text Format"",""Python"",""HTML"",""CSS"",""Other""]",,CyberMonitor,"February 18, 2020",,1,0,0,316,1.6k,457,apt,Yes,,APT_CyberCriminal_Campagin_Collections
An archive of everything related to OSCP,https://github.com/CyDefUnicorn/OSCP-Archives.git,,,,[],,CyDefUnicorn,"February 9, 2020",,1,0,0,24,369,140,,Yes,,OSCP-Archives
,https://github.com/cytopia/pwncat,,,,,,,,,,,,,,,,,,
,https://github.com/d1pakda5/PowerShell-for-Pentesters,,,,,,,,,,,,,,,,,,
Obfuscate specific windows apis with different apis,https://github.com/d35ha/CallObfuscator.git,,,,"[""C++"",""Assembly"",""Batchfile""]",,d35ha,,,1,0,3,14,271,56,"windows-api, c-plus-plus, malware-research",Yes,,CallObfuscator
,https://github.com/D35m0nd142/Kadabra,,,,,,,,,,,,,,,,,,
Totally Automatic LFI Exploiter (+ Reverse Shell) and Scanner,https://github.com/D35m0nd142/LFISuite.git,,,,"[""Python""]",,D35m0nd142,"April 8, 2018",,1,0,0,45,780,242,,Yes,,LFISuite
HackBar plugin for Burpsuite,https://github.com/d3vilbug/HackBar.git,,,,"[""Java""]",,d3vilbug,"September 21, 2018",,1,0,3,51,744,170,"hackbar, burp-plugin, burp-extensions, burpsuite-extender, burp, burpsuite, burp-ui",Yes,,HackBar
Know the dangers of credential reuse attacks.,https://github.com/D4Vinci/Cr3dOv3r.git,,,,"[""Python"",""Dockerfile""]",,D4Vinci,"November 3, 2018",,1,0,0,100,1.5k,357,"hacking, hacking-tool, pentesting, credentials, stealth, leaks, haveibeenpwned, hacked-emails, credential-reuse-attacks, leak, haveibeenpwnd",Yes,,Cr3dOv3r
